System Name,System Faction,Planet Name,Planet Type,Planet Archetype,Planet Faction,Resource Count
023-UST-CORE-07,UST,023-UST-CORE-07-P5,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
023-UST-CORE-08,UST,023-UST-CORE-08-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
023-UST-CORE-08,UST,023-UST-CORE-08-P2,USTUR Ice Giant,Ice Giant,USTUR,15
023-UST-CORE-08,UST,023-UST-CORE-08-P3,USTUR Gas Giant,Gas Giant,USTUR,8
023-UST-CORE-08,UST,023-UST-CORE-08-P4,USTUR Barren Planet,Barren Planet,USTUR,12
023-UST-CORE-08,UST,023-UST-CORE-08-P5,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
023-UST-SEC-09,UST,023-UST-SEC-09-P1,USTUR Barren Planet,Barren Planet,USTUR,12
023-UST-SEC-09,UST,023-UST-SEC-09-P2,USTUR Gas Giant,Gas Giant,USTUR,8
023-UST-SEC-09,UST,023-UST-SEC-09-P3,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
023-UST-CORE-09,UST,023-UST-CORE-09-P1,USTUR Ice Giant,Ice Giant,USTUR,15
023-UST-CORE-09,UST,023-UST-CORE-09-P2,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
023-UST-CORE-09,UST,023-UST-CORE-09-P3,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
023-UST-CORE-09,UST,023-UST-CORE-09-P4,USTUR Gas Giant,Gas Giant,USTUR,8
023-UST-CORE-09,UST,023-UST-CORE-09-P5,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
023-UST-CORE-09,UST,023-UST-CORE-09-P6,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-SEC-01,UST,022-UST-SEC-01-P1,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-SEC-01,UST,022-UST-SEC-01-P2,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-01,UST,022-UST-CORE-01-P1,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-CORE-01,UST,022-UST-CORE-01-P2,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-01,UST,022-UST-CORE-01-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-CORE-01,UST,022-UST-CORE-01-P4,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-01,UST,022-UST-CORE-01-P5,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-02,UST,022-UST-CORE-02-P1,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-CORE-02,UST,022-UST-CORE-02-P2,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-CORE-02,UST,022-UST-CORE-02-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-02,UST,022-UST-CORE-02-P4,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
022-UST-CORE-02,UST,022-UST-CORE-02-P5,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-CORE-02,UST,022-UST-CORE-02-P6,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-SEC-02,UST,022-UST-SEC-02-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-SEC-02,UST,022-UST-SEC-02-P2,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-SEC-02,UST,022-UST-SEC-02-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-02,UST,022-UST-SEC-02-P4,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-SEC-03,UST,022-UST-SEC-03-P1,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
022-UST-SEC-03,UST,022-UST-SEC-03-P2,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-SEC-03,UST,022-UST-SEC-03-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-03,UST,022-UST-CORE-03-P1,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-03,UST,022-UST-CORE-03-P2,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-CORE-03,UST,022-UST-CORE-03-P3,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-03,UST,022-UST-CORE-03-P4,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-04,UST,022-UST-SEC-04-P1,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-SEC-04,UST,022-UST-SEC-04-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-04,UST,022-UST-SEC-04-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-04,UST,022-UST-SEC-04-P4,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-SEC-05,UST,022-UST-SEC-05-P1,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-SEC-05,UST,022-UST-SEC-05-P2,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-SEC-05,UST,022-UST-SEC-05-P3,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-04,UST,022-UST-CORE-04-P1,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-04,UST,022-UST-CORE-04-P2,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-CORE-04,UST,022-UST-CORE-04-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-04,UST,022-UST-CORE-04-P4,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-CORE-05,UST,022-UST-CORE-05-P1,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-05,UST,022-UST-CORE-05-P2,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-05,UST,022-UST-CORE-05-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-05,UST,022-UST-CORE-05-P4,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-CORE-05,UST,022-UST-CORE-05-P5,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-CORE-05,UST,022-UST-CORE-05-P6,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
022-UST-CORE-06,UST,022-UST-CORE-06-P1,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-06,UST,022-UST-CORE-06-P2,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-06,UST,022-UST-CORE-06-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-CORE-06,UST,022-UST-CORE-06-P4,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-CORE-06,UST,022-UST-CORE-06-P5,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-07,UST,022-UST-CORE-07-P1,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-CORE-07,UST,022-UST-CORE-07-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-07,UST,022-UST-CORE-07-P3,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-CORE-07,UST,022-UST-CORE-07-P4,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-CORE-07,UST,022-UST-CORE-07-P5,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-SEC-06,UST,022-UST-SEC-06-P1,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-SEC-06,UST,022-UST-SEC-06-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-06,UST,022-UST-SEC-06-P3,USTUR Barren Planet,Barren Planet,USTUR,12
022-UST-SEC-07,UST,022-UST-SEC-07-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-07,UST,022-UST-SEC-07-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-07,UST,022-UST-SEC-07-P3,USTUR Ice Giant,Ice Giant,USTUR,15
022-UST-SEC-07,UST,022-UST-SEC-07-P4,USTUR Gas Giant,Gas Giant,USTUR,8
022-UST-SEC-08,UST,022-UST-SEC-08-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-SEC-08,UST,022-UST-SEC-08-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-SEC-09,UST,022-UST-SEC-09-P1,USTUR Dark Planet,Dark Planet,USTUR,17
022-UST-SEC-09,UST,022-UST-SEC-09-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-08,UST,022-UST-CORE-08-P1,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-08,UST,022-UST-CORE-08-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-08,UST,022-UST-CORE-08-P3,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-CORE-08,UST,022-UST-CORE-08-P4,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
022-UST-CORE-08,UST,022-UST-CORE-08-P5,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-CORE-08,UST,022-UST-CORE-08-P6,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
022-UST-SEC-10,UST,022-UST-SEC-10-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
022-UST-SEC-10,UST,022-UST-SEC-10-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-SEC-01,UST,021-UST-SEC-01-P1,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-SEC-01,UST,021-UST-SEC-01-P2,USTUR Gas Giant,Gas Giant,USTUR,8
021-UST-SEC-01,UST,021-UST-SEC-01-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
021-UST-SEC-01,UST,021-UST-SEC-01-P4,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-CORE-01,UST,021-UST-CORE-01-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-01,UST,021-UST-CORE-01-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-CORE-01,UST,021-UST-CORE-01-P3,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-CORE-01,UST,021-UST-CORE-01-P4,USTUR Ice Giant,Ice Giant,USTUR,15
021-UST-CORE-01,UST,021-UST-CORE-01-P5,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-CORE-01,UST,021-UST-CORE-01-P6,USTUR Ice Giant,Ice Giant,USTUR,15
021-UST-SEC-02,UST,021-UST-SEC-02-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-SEC-02,UST,021-UST-SEC-02-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-SEC-02,UST,021-UST-SEC-02-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
021-UST-SEC-02,UST,021-UST-SEC-02-P4,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-02,UST,021-UST-CORE-02-P1,USTUR Ice Giant,Ice Giant,USTUR,15
021-UST-CORE-02,UST,021-UST-CORE-02-P2,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
021-UST-CORE-02,UST,021-UST-CORE-02-P3,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-CORE-02,UST,021-UST-CORE-02-P4,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-CORE-02,UST,021-UST-CORE-02-P5,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-CORE-03,UST,021-UST-CORE-03-P1,USTUR Ice Giant,Ice Giant,USTUR,15
021-UST-CORE-03,UST,021-UST-CORE-03-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-CORE-03,UST,021-UST-CORE-03-P3,USTUR Gas Giant,Gas Giant,USTUR,8
021-UST-CORE-03,UST,021-UST-CORE-03-P4,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-CORE-03,UST,021-UST-CORE-03-P5,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-SEC-03,UST,021-UST-SEC-03-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
021-UST-SEC-03,UST,021-UST-SEC-03-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-SEC-03,UST,021-UST-SEC-03-P3,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-CORE-04,UST,021-UST-CORE-04-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-04,UST,021-UST-CORE-04-P2,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-CORE-04,UST,021-UST-CORE-04-P3,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-CORE-04,UST,021-UST-CORE-04-P4,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
021-UST-CORE-04,UST,021-UST-CORE-04-P5,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-05,UST,021-UST-CORE-05-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-05,UST,021-UST-CORE-05-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-CORE-05,UST,021-UST-CORE-05-P3,USTUR Ice Giant,Ice Giant,USTUR,15
021-UST-CORE-05,UST,021-UST-CORE-05-P4,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-SEC-04,UST,021-UST-SEC-04-P1,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-SEC-04,UST,021-UST-SEC-04-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-CORE-06,UST,021-UST-CORE-06-P1,USTUR Gas Giant,Gas Giant,USTUR,8
021-UST-CORE-06,UST,021-UST-CORE-06-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-CORE-06,UST,021-UST-CORE-06-P3,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
021-UST-CORE-06,UST,021-UST-CORE-06-P4,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-06,UST,021-UST-CORE-06-P5,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-CORE-07,UST,021-UST-CORE-07-P1,USTUR Ice Giant,Ice Giant,USTUR,15
021-UST-CORE-07,UST,021-UST-CORE-07-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-CORE-07,UST,021-UST-CORE-07-P3,USTUR Gas Giant,Gas Giant,USTUR,8
021-UST-CORE-07,UST,021-UST-CORE-07-P4,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-CORE-07,UST,021-UST-CORE-07-P5,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
021-UST-SEC-05,UST,021-UST-SEC-05-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-SEC-05,UST,021-UST-SEC-05-P2,USTUR Barren Planet,Barren Planet,USTUR,12
021-UST-SEC-05,UST,021-UST-SEC-05-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-08,UST,021-UST-CORE-08-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-08,UST,021-UST-CORE-08-P2,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
021-UST-CORE-08,UST,021-UST-CORE-08-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
021-UST-CORE-08,UST,021-UST-CORE-08-P4,USTUR Gas Giant,Gas Giant,USTUR,8
021-UST-CORE-08,UST,021-UST-CORE-08-P5,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
021-UST-CORE-08,UST,021-UST-CORE-08-P6,USTUR Ice Giant,Ice Giant,USTUR,15
014-UST-CORE-01,UST,014-UST-CORE-01-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-CORE-01,UST,014-UST-CORE-01-P2,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-CORE-01,UST,014-UST-CORE-01-P3,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-CORE-01,UST,014-UST-CORE-01-P4,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-SEC-01,UST,014-UST-SEC-01-P1,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-01,UST,014-UST-SEC-01-P2,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-01,UST,014-UST-SEC-01-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-SEC-02,UST,014-UST-SEC-02-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-SEC-02,UST,014-UST-SEC-02-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-SEC-02,UST,014-UST-SEC-02-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-SEC-02,UST,014-UST-SEC-02-P4,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-SEC-03,UST,014-UST-SEC-03-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-SEC-03,UST,014-UST-SEC-03-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-SEC-04,UST,014-UST-SEC-04-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-SEC-04,UST,014-UST-SEC-04-P2,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-CORE-02,UST,014-UST-CORE-02-P1,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
014-UST-CORE-02,UST,014-UST-CORE-02-P2,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-CORE-02,UST,014-UST-CORE-02-P3,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-CORE-02,UST,014-UST-CORE-02-P4,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
014-UST-CORE-03,UST,014-UST-CORE-03-P1,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-CORE-03,UST,014-UST-CORE-03-P2,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-CORE-03,UST,014-UST-CORE-03-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-CORE-03,UST,014-UST-CORE-03-P4,USTUR Ice Giant,Ice Giant,USTUR,15
014-UST-CORE-03,UST,014-UST-CORE-03-P5,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-CORE-03,UST,014-UST-CORE-03-P6,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-SEC-05,UST,014-UST-SEC-05-P1,USTUR Ice Giant,Ice Giant,USTUR,15
014-UST-SEC-05,UST,014-UST-SEC-05-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
014-UST-SEC-05,UST,014-UST-SEC-05-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-SEC-05,UST,014-UST-SEC-05-P4,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
014-UST-CORE-04,UST,014-UST-CORE-04-P1,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-CORE-04,UST,014-UST-CORE-04-P2,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-CORE-04,UST,014-UST-CORE-04-P3,USTUR Ice Giant,Ice Giant,USTUR,15
014-UST-CORE-04,UST,014-UST-CORE-04-P4,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-CORE-04,UST,014-UST-CORE-04-P5,USTUR Ice Giant,Ice Giant,USTUR,15
014-UST-SEC-06,UST,014-UST-SEC-06-P1,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-SEC-06,UST,014-UST-SEC-06-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-SEC-06,UST,014-UST-SEC-06-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-SEC-07,UST,014-UST-SEC-07-P1,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-SEC-07,UST,014-UST-SEC-07-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-SEC-07,UST,014-UST-SEC-07-P3,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-CORE-05,UST,014-UST-CORE-05-P1,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-CORE-05,UST,014-UST-CORE-05-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-CORE-05,UST,014-UST-CORE-05-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-CORE-05,UST,014-UST-CORE-05-P4,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-CORE-05,UST,014-UST-CORE-05-P5,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-CORE-05,UST,014-UST-CORE-05-P6,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-08,UST,014-UST-SEC-08-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-SEC-08,UST,014-UST-SEC-08-P2,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-SEC-09,UST,014-UST-SEC-09-P1,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-09,UST,014-UST-SEC-09-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-SEC-09,UST,014-UST-SEC-09-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-CORE-06,UST,014-UST-CORE-06-P1,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-CORE-06,UST,014-UST-CORE-06-P2,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-CORE-06,UST,014-UST-CORE-06-P3,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
014-UST-CORE-06,UST,014-UST-CORE-06-P4,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-CORE-06,UST,014-UST-CORE-06-P5,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
014-UST-CORE-06,UST,014-UST-CORE-06-P6,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-10,UST,014-UST-SEC-10-P1,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-10,UST,014-UST-SEC-10-P2,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-SEC-10,UST,014-UST-SEC-10-P3,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-11,UST,014-UST-SEC-11-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
014-UST-SEC-11,UST,014-UST-SEC-11-P2,USTUR Gas Giant,Gas Giant,USTUR,8
014-UST-SEC-11,UST,014-UST-SEC-11-P3,USTUR Barren Planet,Barren Planet,USTUR,12
014-UST-SEC-11,UST,014-UST-SEC-11-P4,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-CORE-01,UST,013-UST-CORE-01-P1,USTUR Gas Giant,Gas Giant,USTUR,8
013-UST-CORE-01,UST,013-UST-CORE-01-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-CORE-01,UST,013-UST-CORE-01-P3,USTUR Barren Planet,Barren Planet,USTUR,12
013-UST-CORE-01,UST,013-UST-CORE-01-P4,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-SEC-01,UST,013-UST-SEC-01-P1,USTUR Barren Planet,Barren Planet,USTUR,12
013-UST-SEC-01,UST,013-UST-SEC-01-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-SEC-02,UST,013-UST-SEC-02-P1,USTUR Barren Planet,Barren Planet,USTUR,12
013-UST-SEC-02,UST,013-UST-SEC-02-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-SEC-02,UST,013-UST-SEC-02-P3,USTUR Gas Giant,Gas Giant,USTUR,8
013-UST-CORE-02,UST,013-UST-CORE-02-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-CORE-02,UST,013-UST-CORE-02-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-CORE-02,UST,013-UST-CORE-02-P3,USTUR Gas Giant,Gas Giant,USTUR,8
013-UST-CORE-02,UST,013-UST-CORE-02-P4,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
013-UST-CORE-02,UST,013-UST-CORE-02-P5,USTUR Gas Giant,Gas Giant,USTUR,8
013-UST-SEC-03,UST,013-UST-SEC-03-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-SEC-03,UST,013-UST-SEC-03-P2,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-SEC-03,UST,013-UST-SEC-03-P3,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-SEC-03,UST,013-UST-SEC-03-P4,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-SEC-04,UST,013-UST-SEC-04-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-SEC-04,UST,013-UST-SEC-04-P2,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-SEC-04,UST,013-UST-SEC-04-P3,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-SEC-05,UST,013-UST-SEC-05-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-SEC-05,UST,013-UST-SEC-05-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-SEC-05,UST,013-UST-SEC-05-P3,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-SEC-06,UST,013-UST-SEC-06-P1,USTUR Barren Planet,Barren Planet,USTUR,12
013-UST-SEC-06,UST,013-UST-SEC-06-P2,USTUR Barren Planet,Barren Planet,USTUR,12
013-UST-SEC-06,UST,013-UST-SEC-06-P3,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
013-UST-SEC-07,UST,013-UST-SEC-07-P1,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-SEC-07,UST,013-UST-SEC-07-P2,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-CORE-03,UST,013-UST-CORE-03-P1,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-CORE-03,UST,013-UST-CORE-03-P2,USTUR Gas Giant,Gas Giant,USTUR,8
013-UST-CORE-03,UST,013-UST-CORE-03-P3,USTUR System Asteroid Belt,Asteroid Belt,USTUR,14
013-UST-CORE-03,UST,013-UST-CORE-03-P4,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-CORE-03,UST,013-UST-CORE-03-P5,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-CORE-04,UST,013-UST-CORE-04-P1,USTUR Barren Planet,Barren Planet,USTUR,12
013-UST-CORE-04,UST,013-UST-CORE-04-P2,USTUR Oceanic Planet,Oceanic Planet,USTUR,14
013-UST-CORE-04,UST,013-UST-CORE-04-P3,USTUR Ice Giant,Ice Giant,USTUR,15
013-UST-CORE-04,UST,013-UST-CORE-04-P4,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-CORE-04,UST,013-UST-CORE-04-P5,USTUR Terrestrial Planet,Terrestrial Planet,USTUR,13
013-UST-CORE-04,UST,013-UST-CORE-04-P6,USTUR Gas Giant,Gas Giant,USTUR,8
013-UST-SEC-08,UST,013-UST-SEC-08-P1,USTUR Volcanic Planet,Volcanic Planet,USTUR,16
013-UST-SEC-08,UST,013-UST-SEC-08-P2,USTUR Gas Giant,Gas Giant,USTUR,8
013-UST-CORE-05,UST,013-UST-CORE-05-P1,USTUR Barren Planet,Barren Planet,USTUR,12
